{0},61.0,3.537978, -49.804033, 25.0
{0},62.0,7.033138, -49.221041, 25.0
{0},63.0,10.445311, -48.265145, 25.0
{0},64.0,13.739087, -46.958051, 25.0
{0},65.0,16.885109, -45.326819, 25.0
{0},66.0,19.860437, -43.401524, 25.0
{0},67.0,22.648196, -41.213226, 25.0
{0},68.0,25.23678, -38.792415, 25.0
{0},69.0,27.61885, -36.167992, 25.0
{0},70.0,29.790335, -33.366712, 25.0
{0},71.0,31.749536, -30.412964, 25.0
{0},72.0,33.496381, -27.328799, 25.0
{0},73.0,35.031842, -24.134066, 25.0
{0},74.0,36.357481, -20.846672, 25.0
{0},75.0,37.475117, -17.482831, 25.0
{0},76.0,38.38659, -14.057343, 25.0
{0},77.0,39.093585, -10.583863, 25.0
{0},78.0,39.597513, -7.075151, 25.0
{0},79.0,39.899434, -3.543304, 25.0
{1},0.0,44.444444, 0.0, 23.821038
{1},1.0,44.332704, 3.937006, 23.821038
{1},2.0,43.997237, 7.861278, 23.821038
{1},3.0,43.437316, 11.75985, 23.821038
{1},4.0,42.651767, 15.619271, 23.821038
{1},5.0,41.639019, 19.425368, 23.821038
{1},6.0,40.397201, 23.162969, 23.821038
{1},7.0,38.924269, 26.815629, 23.821038
{1},8.0,37.218202, 30.36533, 23.821038
{1},9.0,35.277262, 33.792182, 23.821038
{1},10.0,33.100373, 37.074122, 23.821038
{1},11.0,30.687611, 40.186658, 23.821038
{1},12.0,28.040865, 43.102685, 23.821038
{1},13.0,25.164663, 45.792473, 23.821038
{1},14.0,22.067149, 48.223917, 23.821038
{1},15.0,18.761233, 50.363131, 23.821038
{1},16.0,15.265653, 52.175612, 23.821038
{1},17.0,11.605901, 53.627938, 23.821038
{1},18.0,7.814599, 54.690045, 23.821038
{1},19.0,3.931086, 55.337815, 23.821038
{1},20.0,0.0, 55.555556, 23.821038
{1},21.0,-3.931087, 55.337815, 23.821038
{1},22.0,-7.814598, 54.690046, 23.821038
{1},23.0,-11.605901, 53.627938, 23.821038
{1},24.0,-15.265652, 52.175613, 23.821038
{1},25.0,-18.761232, 50.363132, 23.821038
{1},26.0,-22.067152, 48.223915, 23.821038
{1},27.0,-25.164663, 45.792473, 23.821038
{1},28.0,-28.040867, 43.102683, 23.821038
{1},29.0,-30.687611, 40.186658, 23.821038
{1},30.0,-33.100372, 37.074124, 23.821038
{1},31.0,-35.277262, 33.792183, 23.821038
{1},32.0,-37.218201, 30.365333, 23.821038
{1},33.0,-38.924269, 26.815629, 23.821038
{1},34.0,-40.397201, 23.162969, 23.821038
{1},35.0,-41.639019, 19.425368, 23.821038
{1},36.0,-42.651767, 15.61927, 23.821038
{1},37.0,-43.437317, 11.759848, 23.821038
{1},38.0,-43.997237, 7.861279, 23.821038
{1},39.0,-44.332704, 3.937004, 23.821038
{1},40.0,-44.444444, 0.0, 23.821038
{1},41.0,-44.332704, -3.937006, 23.821038
{1},42.0,-43.997237, -7.861278, 23.821038
{1},43.0,-43.437316, -11.75985, 23.821038
{1},44.0,-42.651767, -15.619271, 23.821038
{1},45.0,-41.639019, -19.425368, 23.821038
{1},46.0,-40.397201, -23.162969, 23.821038
{1},47.0,-38.924269, -26.815629, 23.821038
{1},48.0,-37.218202, -30.36533, 23.821038
{1},49.0,-35.277262, -33.792182, 23.821038
{1},50.0,-33.100373, -37.074122, 23.821038
{1},51.0,-30.687611, -40.186658, 23.821038
{1},52.0,-28.040865, -43.102685, 23.821038
{1},53.0,-25.164663, -45.792473, 23.821038
{1},54.0,-22.067149, -48.223917, 23.821038
{1},55.0,-18.761233, -50.363131, 23.821038
{1},56.0,-15.265653, -52.175612, 23.821038
{1},57.0,-11.605901, -53.627938, 23.821038
{1},58.0,-7.814599, -54.690045, 23.821038
{1},59.0,-3.931086, -55.337815, 23.821038
{1},60.0,0.0, -55.555556, 23.821038
{1},61.0,3.931087, -55.337815, 23.821038
{1},62.0,7.814598, -54.690046, 23.821038
{1},63.0,11.605901, -53.627938, 23.821038
{1},64.0,15.265652, -52.175613, 23.821038
{1},65.0,18.761232, -50.363132, 23.821038
{1},66.0,22.067152, -48.223915, 23.821038
{1},67.0,25.164663, -45.792473, 23.821038
{1},68.0,28.040867, -43.102683, 23.821038
{1},69.0,30.687611, -40.186658, 23.821038
{1},70.0,33.100372, -37.074124, 23.821038
{1},71.0,35.277262, -33.792183, 23.821038
{1},72.0,37.218201, -30.365333, 23.821038
{1},73.0,38.924269, -26.815629, 23.821038
{1},74.0,40.397201, -23.162969, 23.821038
{1},75.0,41.639019, -19.425368, 23.821038
{1},76.0,42.651767, -15.61927, 23.821038
{1},77.0,43.437317, -11.759848, 23.821038
{1},78.0,43.997237, -7.861279, 23.821038
{1},79.0,44.332704, -3.937004, 23.821038
{2},0.0,48.888889, 0.0, 21.992599
{2},1.0,48.765974, 4.330707, 21.992599
{2},2.0,48.39696, 8.647406, 21.992599
{2},3.0,47.781048, 12.935835, 21.992599
{2},4.0,46.916943, 17.181199, 21.992599
{2},5.0,45.802921, 21.367905, 21.992599
{2},6.0,44.436921, 25.479266, 21.992599
{2},7.0,42.816696, 29.497192, 21.992599
{2},8.0,40.940022, 33.401863, 21.992599
{2},9.0,38.804988, 37.171401, 21.992599
{2},10.0,36.41041, 40.781535, 21.992599
{2},11.0,33.756372, 44.205324, 21.992599
{2},12.0,30.844952, 47.412953, 21.992599
{2},13.0,27.681129, 50.371721, 21.992599
{2},14.0,24.273864, 53.046309, 21.992599
{2},15.0,20.637356, 55.399444, 21.992599
{2},16.0,16.792218, 57.393173, 21.992599
{2},17.0,12.766491, 58.990732, 21.992599
{2},18.0,8.596059, 60.15905, 21.992599
{2},19.0,4.324195, 60.871596, 21.992599
{2},20.0,0.0, 61.111111, 21.992599
{2},21.0,-4.324196, 60.871596, 21.992599
{2},22.0,-8.596058, 60.15905, 21.992599
{2},23.0,-12.766491, 58.990732, 21.992599
{2},24.0,-16.792217, 57.393174, 21.992599
{2},25.0,-20.637355, 55.399445, 21.992599
{2},26.0,-24.273867, 53.046307, 21.992599
{2},27.0,-27.681129, 50.371721, 21.992599
{2},28.0,-30.844954, 47.412951, 21.992599
{2},29.0,-33.756372, 44.205323, 21.992599
{2},30.0,-36.410409, 40.781537, 21.992599
{2},31.0,-38.804988, 37.171401, 21.992599
{2},32.0,-40.940021, 33.401866, 21.992599
{2},33.0,-42.816696, 29.497192, 21.992599
{2},34.0,-44.436921, 25.479266, 21.992599
{2},35.0,-45.802921, 21.367905, 21.992599
{2},36.0,-46.916944, 17.181197, 21.992599
{2},37.0,-47.781048, 12.935833, 21.992599
{2},38.0,-48.39696, 8.647407, 21.992599
{2},39.0,-48.765974, 4.330705, 21.992599
{2},40.0,-48.888889, 0.0, 21.992599
{2},41.0,-48.765974, -4.330707, 21.992599
{2},42.0,-48.39696, -8.647406, 21.992599
{2},43.0,-47.781048, -12.935835, 21.992599
{2},44.0,-46.916943, -17.181199, 21.992599
{2},45.0,-45.802921, -21.367905, 21.992599
{2},46.0,-44.436921, -25.479266, 21.992599
{2},47.0,-42.816696, -29.497192, 21.992599
{2},48.0,-40.940022, -33.401863, 21.992599
{2},49.0,-38.804988, -37.171401, 21.992599
{2},50.0,-36.41041, -40.781535, 21.992599
{2},51.0,-33.756372, -44.205324, 21.992599
{2},52.0,-30.844952, -47.412953, 21.992599
{2},53.0,-27.681129, -50.371721, 21.992599
{2},54.0,-24.273864, -53.046309, 21.992599
{2},55.0,-20.637356, -55.399444, 21.992599
{2},56.0,-16.792218, -57.393173, 21.992599
{2},57.0,-12.766491, -58.990732, 21.992599
{2},58.0,-8.596059, -60.15905, 21.992599
{2},59.0,-4.324195, -60.871596, 21.992599
{2},60.0,0.0, -61.111111, 21.992599
{2},61.0,4.324196, -60.871596, 21.992599
{2},62.0,8.596058, -60.15905, 21.992599
{2},63.0,12.766491, -58.990732, 21.992599
{2},64.0,16.792217, -57.393174, 21.992599
{2},65.0,20.637355, -55.399445, 21.992599
{2},66.0,24.273867, -53.046307, 21.992599
{2},67.0,27.681129, -50.371721, 21.992599
{2},68.0,30.844954, -47.412951, 21.992599
{2},69.0,33.756372, -44.205323, 21.992599
{2},70.0,36.410409, -40.781537, 21.992599
{2},71.0,38.804988, -37.171401, 21.992599
{2},72.0,40.940021, -33.401866, 21.992599
{2},73.0,42.816696, -29.497192, 21.992599
{2},74.0,44.436921, -25.479266, 21.992599
{2},75.0,45.802921, -21.367905, 21.992599
{2},76.0,46.916944, -17.181197, 21.992599
{2},77.0,47.781048, -12.935833, 21.992599
{2},78.0,48.39696, -8.647407, 21.992599
{2},79.0,48.765974, -4.330705, 21.992599
{3},0.0,53.333333, 0.0, 19.833937
{3},1.0,53.199245, 4.724407, 19.833937
{3},2.0,52.796684, 9.433533, 19.833937
{3},3.0,52.124779, 14.11182, 19.833937
{3},4.0,51.18212, 18.743126, 19.833937
{3},5.0,49.966822, 23.310442, 19.833937
{3},6.0,48.476641, 27.795563, 19.833937
{3},7.0,46.709123, 32.178755, 19.833937
{3},8.0,44.661842, 36.438397, 19.833937
{3},9.0,42.332714, 40.550619, 19.833937
{3},10.0,39.720447, 44.488947, 19.833937
{3},11.0,36.825133, 48.22399, 19.833937
{3},12.0,33.649038, 51.723222, 19.833937
{3},13.0,30.197595, 54.950968, 19.833937
{3},14.0,26.480579, 57.868701, 19.833937
{3},15.0,22.51348, 60.435757, 19.833937
{3},16.0,18.318783, 62.610735, 19.833937
{3},17.0,13.927081, 64.353526, 19.833937
{3},18.0,9.377519, 65.628054, 19.833937
{3},19.0,4.717303, 66.405378, 19.833937
{3},20.0,0.0, 66.666667, 19.833937
{3},21.0,-4.717304, 66.405378, 19.833937
{3},22.0,-9.377518, 65.628055, 19.833937
{3},23.0,-13.927081, 64.353526, 19.833937
{3},24.0,-18.318782, 62.610735, 19.833937
{3},25.0,-22.513478, 60.435758, 19.833937
{3},26.0,-26.480582, 57.868698, 19.833937
{3},27.0,-30.197595, 54.950968, 19.833937
{3},28.0,-33.64904, 51.72322, 19.833937
{3},29.0,-36.825133, 48.223989, 19.833937
{3},30.0,-39.720446, 44.488949, 19.833937
{3},31.0,-42.332714, 40.550619, 19.833937
{3},32.0,-44.661841, 36.438399, 19.833937
{3},33.0,-46.709123, 32.178755, 19.833937
{3},34.0,-48.476641, 27.795563, 19.833937
{3},35.0,-49.966823, 23.310442, 19.833937
{3},36.0,-51.18212, 18.743124, 19.833937
{3},37.0,-52.12478, 14.111817, 19.833937
{3},38.0,-52.796684, 9.433535, 19.833937
{3},39.0,-53.199245, 4.724405, 19.833937
{3},40.0,-53.333333, 0.0, 19.833937
{3},41.0,-53.199245, -4.724407, 19.833937
{3},42.0,-52.796684, -9.433533, 19.833937
{3},43.0,-52.124779, -14.11182, 19.833937
{3},44.0,-51.18212, -18.743126, 19.833937
{3},45.0,-49.966822, -23.310442, 19.833937
{3},46.0,-48.476641, -27.795563, 19.833937
{3},47.0,-46.709123, -32.178755, 19.833937
{3},48.0,-44.661842, -36.438397, 19.833937
{3},49.0,-42.332714, -40.550619, 19.833937
{3},50.0,-39.720447, -44.488947, 19.833937
{3},51.0,-36.825133, -48.22399, 19.833937
{3},52.0,-33.649038, -51.723222, 19.833937
{3},53.0,-30.197595, -54.950968, 19.833937
{3},54.0,-26.480579, -57.868701, 19.833937
{3},55.0,-22.51348, -60.435757, 19.833937
{3},56.0,-18.318783, -62.610735, 19.833937
{3},57.0,-13.927081, -64.353526, 19.833937
{3},58.0,-9.377519, -65.628054, 19.833937
{3},59.0,-4.717303, -66.405378, 19.833937
{3},60.0,0.0, -66.666667, 19.833937
{3},61.0,4.717304, -66.405378, 19.833937
{3},62.0,9.377518, -65.628055, 19.833937
{3},63.0,13.927081, -64.353526, 19.833937
{3},64.0,18.318782, -62.610735, 19.833937
{3},65.0,22.513478, -60.435758, 19.833937
{3},66.0,26.480582, -57.868698, 19.833937
{3},67.0,30.197595, -54.950968, 19.833937
{3},68.0,33.64904, -51.72322, 19.833937
{3},69.0,36.825133, -48.223989, 19.833937
{3},70.0,39.720446, -44.488949, 19.833937
{3},71.0,42.332714, -40.550619, 19.833937
{3},72.0,44.661841, -36.438399, 19.833937
{3},73.0,46.709123, -32.178755, 19.833937
{3},74.0,48.476641, -27.795563, 19.833937
{3},75.0,49.966823, -23.310442, 19.833937
{3},76.0,51.18212, -18.743124, 19.833937
{3},77.0,52.12478, -14.111817, 19.833937
{3},78.0,52.796684, -9.433535, 19.833937
{3},79.0,53.199245, -4.724405, 19.833937
{4},0.0,57.777778, 0.0, 17.439638
{4},1.0,57.632515, 5.118108, 17.439638
{4},2.0,57.196408, 10.219661, 17.439638
{4},3.0,56.468511, 15.287805, 17.439638
{4},4.0,55.447297, 20.305053, 17.439638
{4},5.0,54.130724, 25.252979, 17.439638
{4},6.0,52.516361, 30.11186, 17.439638
{4},7.0,50.60155, 34.860318, 17.439638
{4},8.0,48.383662, 39.47493, 17.439638
{4},9.0,45.860441, 43.929837, 17.439638
{4},10.0,43.030485, 48.196359, 17.439638
{4},11.0,39.893894, 52.242656, 17.439638
{4},12.0,36.453125, 56.03349, 17.439638
{4},13.0,32.714061, 59.530215, 17.439638
{4},14.0,28.687294, 62.691092, 17.439638
{4},15.0,24.389603, 65.47207, 17.439638
{4},16.0,19.845349, 67.828296, 17.439638
{4},17.0,15.087671, 69.71632, 17.439638
{4},18.0,10.158979, 71.097059, 17.439638
{4},19.0,5.110412, 71.939159, 17.439638
{4},20.0,0.0, 72.222222, 17.439638
{4},21.0,-5.110413, 71.939159, 17.439638
{4},22.0,-10.158978, 71.097059, 17.439638
{4},23.0,-15.087672, 69.71632, 17.439638
{4},24.0,-19.845347, 67.828297, 17.439638
{4},25.0,-24.389601, 65.472071, 17.439638
{4},26.0,-28.687298, 62.69109, 17.439638
{4},27.0,-32.714061, 59.530215, 17.439638
{4},28.0,-36.453127, 56.033488, 17.439638
{4},29.0,-39.893894, 52.242655, 17.439638
{4},30.0,-43.030483, 48.196361, 17.439638
{4},31.0,-45.860441, 43.929837, 17.439638
{4},32.0,-48.383661, 39.474932, 17.439638
{4},33.0,-50.60155, 34.860318, 17.439638
{4},34.0,-52.516361, 30.11186, 17.439638
{4},35.0,-54.130724, 25.252979, 17.439638
{4},36.0,-55.447297, 20.305051, 17.439638
{4},37.0,-56.468512, 15.287802, 17.439638
{4},38.0,-57.196408, 10.219663, 17.439638
{4},39.0,-57.632515, 5.118105, 17.439638
{4},40.0,-57.777778, 0.0, 17.439638
{4},41.0,-57.632515, -5.118108, 17.439638
{4},42.0,-57.196408, -10.219661, 17.439638
{4},43.0,-56.468511, -15.287805, 17.439638
{4},44.0,-55.447297, -20.305053, 17.439638
{4},45.0,-54.130724, -25.252979, 17.439638
{4},46.0,-52.516361, -30.11186, 17.439638
{4},47.0,-50.60155, -34.860318, 17.439638
{4},48.0,-48.383662, -39.47493, 17.439638
{4},49.0,-45.860441, -43.929837, 17.439638
{4},50.0,-43.030485, -48.196359, 17.439638
{4},51.0,-39.893894, -52.242656, 17.439638
{4},52.0,-36.453125, -56.03349, 17.439638
{4},53.0,-32.714061, -59.530215, 17.439638
{4},54.0,-28.687294, -62.691092, 17.439638
{4},55.0,-24.389603, -65.47207, 17.439638
{4},56.0,-19.845349, -67.828296, 17.439638
{4},57.0,-15.087671, -69.71632, 17.439638
{4},58.0,-10.158979, -71.097059, 17.439638
{4},59.0,-5.110412, -71.939159, 17.439638
{4},60.0,0.0, -72.222222, 17.439638
{4},61.0,5.110413, -71.939159, 17.439638
{4},62.0,10.158978, -71.097059, 17.439638
{4},63.0,15.087672, -69.71632, 17.439638
{4},64.0,19.845347, -67.828297, 17.439638
{4},65.0,24.389601, -65.472071, 17.439638
{4},66.0,28.687298, -62.69109, 17.439638
{4},67.0,32.714061, -59.530215, 17.439638
{4},68.0,36.453127, -56.033488, 17.439638
{4},69.0,39.893894, -52.242655, 17.439638
{4},70.0,43.030483, -48.196361, 17.439638
{4},71.0,45.860441, -43.929837, 17.439638
{4},72.0,48.383661, -39.474932, 17.439638
{4},73.0,50.60155, -34.860318, 17.439638
{4},74.0,52.516361, -30.11186, 17.439638
{4},75.0,54.130724, -25.252979, 17.439638
{4},76.0,55.447297, -20.305051, 17.439638
{4},77.0,56.468512, -15.287802, 17.439638
{4},78.0,57.196408, -10.219663, 17.439638
{4},79.0,57.632515, -5.118105, 17.439638
{5},0.0,62.222222, 0.0, 14.841551
{5},1.0,62.065785, 5.511809, 14.841551
{5},2.0,61.596131, 11.005789, 14.841551
{5},3.0,60.812243, 16.46379, 14.841551
{5},4.0,59.712473, 21.86698, 14.841551
{5},5.0,58.294626, 27.195516, 14.841551
{5},6.0,56.556081, 32.428157, 14.841551
{5},7.0,54.493977, 37.541881, 14.841551
{5},8.0,52.105482, 42.511463, 14.841551
{5},9.0,49.388167, 47.309055, 14.841551
{5},10.0,46.340522, 51.903771, 14.841551
{5},11.0,42.962655, 56.261321, 14.841551
{5},12.0,39.257211, 60.343759, 14.841551
{5},13.0,35.230528, 64.109463, 14.841551
{5},14.0,30.894009, 67.513484, 14.841551
{5},15.0,26.265726, 70.508383, 14.841551
{5},16.0,21.371914, 73.045857, 14.841551
{5},17.0,16.248261, 75.079114, 14.841551
{5},18.0,10.940439, 76.566064, 14.841551
{5},19.0,5.50352, 77.472941, 14.841551
{5},20.0,0.0, 77.777778, 14.841551
{5},21.0,-5.503522, 77.472941, 14.841551
{5},22.0,-10.940438, 76.566064, 14.841551
{5},23.0,-16.248262, 75.079114, 14.841551
{5},24.0,-21.371912, 73.045858, 14.841551
{5},25.0,-26.265725, 70.508384, 14.841551
{5},26.0,-30.894013, 67.513481, 14.841551
{5},27.0,-35.230528, 64.109463, 14.841551
{5},28.0,-39.257214, 60.343756, 14.841551
{5},29.0,-42.962655, 56.261321, 14.841551
{5},30.0,-46.34052, 51.903774, 14.841551
{5},31.0,-49.388167, 47.309056, 14.841551
{5},32.0,-52.105481, 42.511466, 14.841551
{5},33.0,-54.493977, 37.541881, 14.841551
{5},34.0,-56.556081, 32.428157, 14.841551
{5},35.0,-58.294626, 27.195516, 14.841551
{5},36.0,-59.712474, 21.866978, 14.841551
{5},37.0,-60.812243, 16.463787, 14.841551
{5},38.0,-61.596131, 11.005791, 14.841551
{5},39.0,-62.065786, 5.511806, 14.841551
{5},40.0,-62.222222, 0.0, 14.841551
{5},41.0,-62.065785, -5.511809, 14.841551
{5},42.0,-61.596131, -11.005789, 14.841551
{5},43.0,-60.812243, -16.46379, 14.841551
{5},44.0,-59.712473, -21.86698, 14.841551
{5},45.0,-58.294626, -27.195516, 14.841551
{5},46.0,-56.556081, -32.428157, 14.841551
{5},47.0,-54.493977, -37.541881, 14.841551
{5},48.0,-52.105482, -42.511463, 14.841551
{5},49.0,-49.388167, -47.309055, 14.841551
{5},50.0,-46.340522, -51.903771, 14.841551
{5},51.0,-42.962655, -56.261321, 14.841551
{5},52.0,-39.257211, -60.343759, 14.841551
{5},53.0,-35.230528, -64.109463, 14.841551
{5},54.0,-30.894009, -67.513484, 14.841551
{5},55.0,-26.265726, -70.508383, 14.841551
{5},56.0,-21.371914, -73.045857, 14.841551
{5},57.0,-16.248261, -75.079114, 14.841551
{5},58.0,-10.940439, -76.566064, 14.841551
{5},59.0,-5.50352, -77.472941, 14.841551
{5},60.0,0.0, -77.777778, 14.841551
{5},61.0,5.503522, -77.472941, 14.841551
{5},62.0,10.940438, -76.566064, 14.841551
{5},63.0,16.248262, -75.079114, 14.841551
{5},64.0,21.371912, -73.045858, 14.841551
{5},65.0,26.265725, -70.508384, 14.841551
{5},66.0,30.894013, -67.513481, 14.841551
{5},67.0,35.230528, -64.109463, 14.841551
{5},68.0,39.257214, -60.343756, 14.841551
{5},69.0,42.962655, -56.261321, 14.841551
{5},70.0,46.34052, -51.903774, 14.841551
{5},71.0,49.388167, -47.309056, 14.841551
{5},72.0,52.105481, -42.511466, 14.841551
{5},73.0,54.493977, -37.541881, 14.841551
{5},74.0,56.556081, -32.428157, 14.841551
{5},75.0,58.294626, -27.195516, 14.841551
{5},76.0,59.712474, -21.866978, 14.841551
{5},77.0,60.812243, -16.463787, 14.841551
{5},78.0,61.596131, -11.005791, 14.841551
{5},79.0,62.065786, -5.511806, 14.841551
{6},0.0,66.666667, 0.0, 12.036307
{6},1.0,66.499056, 5.905509, 12.036307
{6},2.0,65.995855, 11.791917, 12.036307
{6},3.0,65.155974, 17.639775, 12.036307
{6},4.0,63.97765, 23.428907, 12.036307
{6},5.0,62.458528, 29.138053, 12.036307
{6},6.0,60.595801, 34.744454, 12.036307
{6},7.0,58.386404, 40.223444, 12.036307
{6},8.0,55.827302, 45.547996, 12.036307
{6},9.0,52.915893, 50.688274, 12.036307
{6},10.0,49.650559, 55.611184, 12.036307
{6},11.0,46.031416, 60.279987, 12.036307
{6},12.0,42.061298, 64.654027, 12.036307
{6},13.0,37.746994, 68.68871, 12.036307
{6},14.0,33.100724, 72.335876, 12.036307
{6},15.0,28.14185, 75.544696, 12.036307
{6},16.0,22.898479, 78.263418, 12.036307
{6},17.0,17.408851, 80.441908, 12.036307
{6},18.0,11.721899, 82.035068, 12.036307
{6},19.0,5.896629, 83.006722, 12.036307
{6},20.0,0.0, 83.333333, 12.036307
{6},21.0,-5.89663, 83.006722, 12.036307
{6},22.0,-11.721897, 82.035068, 12.036307
{6},23.0,-17.408852, 80.441908, 12.036307
{6},24.0,-22.898478, 78.263419, 12.036307
{6},25.0,-28.141848, 75.544698, 12.036307
{6},26.0,-33.100728, 72.335873, 12.036307
{6},27.0,-37.746994, 68.68871, 12.036307
{6},28.0,-42.061301, 64.654024, 12.036307
{6},29.0,-46.031416, 60.279987, 12.036307
{6},30.0,-49.650558, 55.611186, 12.036307
{6},31.0,-52.915893, 50.688274, 12.036307
{6},32.0,-55.827301, 45.547999, 12.036307
{6},33.0,-58.386404, 40.223444, 12.036307
{6},34.0,-60.595801, 34.744454, 12.036307
{6},35.0,-62.458528, 29.138052, 12.036307
{6},36.0,-63.97765, 23.428905, 12.036307
{6},37.0,-65.155975, 17.639772, 12.036307
{6},38.0,-65.995855, 11.791919, 12.036307
{6},39.0,-66.499056, 5.905506, 12.036307
{6},40.0,-66.666667, 0.0, 12.036307
{6},41.0,-66.499056, -5.905509, 12.036307
{6},42.0,-65.995855, -11.791917, 12.036307
{6},43.0,-65.155974, -17.639775, 12.036307
{6},44.0,-63.97765, -23.428907, 12.036307
{6},45.0,-62.458528, -29.138053, 12.036307
{6},46.0,-60.595801, -34.744454, 12.036307
{6},47.0,-58.386404, -40.223444, 12.036307
{6},48.0,-55.827302, -45.547996, 12.036307
{6},49.0,-52.915893, -50.688274, 12.036307
{6},50.0,-49.650559, -55.611184, 12.036307
{6},51.0,-46.031416, -60.279987, 12.036307
{6},52.0,-42.061298, -64.654027, 12.036307
{6},53.0,-37.746994, -68.68871, 12.036307
{6},54.0,-33.100724, -72.335876, 12.036307
{6},55.0,-28.14185, -75.544696, 12.036307
{6},56.0,-22.898479, -78.263418, 12.036307
{6},57.0,-17.408851, -80.441908, 12.036307
{6},58.0,-11.721899, -82.035068, 12.036307
{6},59.0,-5.896629, -83.006722, 12.036307
{6},60.0,0.0, -83.333333, 12.036307
{6},61.0,5.89663, -83.006722, 12.036307
{6},62.0,11.721897, -82.035068, 12.036307
{6},63.0,17.408852, -80.441908, 12.036307
{6},64.0,22.898478, -78.263419, 12.036307
{6},65.0,28.141848, -75.544698, 12.036307
{6},66.0,33.100728, -72.335873, 12.036307
{6},67.0,37.746994, -68.68871, 12.036307
{6},68.0,42.061301, -64.654024, 12.036307
{6},69.0,46.031416, -60.279987, 12.036307
{6},70.0,49.650558, -55.611186, 12.036307
{6},71.0,52.915893, -50.688274, 12.036307
{6},72.0,55.827301, -45.547999, 12.036307
{6},73.0,58.386404, -40.223444, 12.036307
{6},74.0,60.595801, -34.744454, 12.036307
{6},75.0,62.458528, -29.138052, 12.036307
{6},76.0,63.97765, -23.428905, 12.036307
{6},77.0,65.155975, -17.639772, 12.036307
{6},78.0,65.995855, -11.791919, 12.036307
{6},79.0,66.499056, -5.905506, 12.036307
{7},0.0,71.111111, 0.0, 8.979185
{7},1.0,70.932326, 6.29921, 8.979185
{7},2.0,70.395579, 12.578045, 8.979185
{7},3.0,69.499706, 18.81576, 8.979185
{7},4.0,68.242827, 24.990834, 8.979185
{7},5.0,66.62243, 31.080589, 8.979185
{7},6.0,64.635521, 37.060751, 8.979185
{7},7.0,62.278831, 42.905007, 8.979185
{7},8.0,59.549123, 48.584529, 8.979185
{7},9.0,56.443619, 54.067492, 8.979185
{7},10.0,52.960597, 59.318596, 8.979185
{7},11.0,49.100177, 64.298653, 8.979185
{7},12.0,44.865384, 68.964296, 8.979185
{7},13.0,40.26346, 73.267957, 8.979185
{7},14.0,35.307439, 77.158267, 8.979185
{7},15.0,30.017973, 80.58101, 8.979185
